Name,Max temp,Avrg temp,Min temp,Population,Age 0 to 4,Age 5 to 9,Age 10 to 14,Age 15 to 19,Age 20 to 24,Age 25 to 29,Age 30 to 34,Age 35 to 39,Age 40 to 44,Age 45 to 49,Age 50 to 54,Age 55 to 59,Age 60 to 64,Age 65 to 69,Age 70 to 74,Age 75 to 79,Age 80 to 84,Age 85+,BME,Budget,Percentage in 4 hours or less (type 1),Type 1 Departments - Major A&E
Airedale NHS Foundation Trust,16,11,7,16316,736,830,892,846,691,828,892,881,882,1005,1240,1315,1197,1060,1116,804,626,530,510,283000000,0.655968992,6124
Airedale NHS Foundation Trust,20,15,10,16316,736,830,892,846,691,828,892,881,882,1005,1240,1315,1197,1060,1116,804,626,530,510,283000000,0.691919987,6082
Airedale NHS Foundation Trust,18,14,11,16316,736,830,892,846,691,828,892,881,882,1005,1240,1315,1197,1060,1116,804,626,530,510,283000000,0.641871166,6180
Airedale NHS Foundation Trust,18,14,11,16316,736,830,892,846,691,828,892,881,882,1005,1240,1315,1197,1060,1116,804,626,530,510,283000000,0.585611511,5959
Airedale NHS Foundation Trust,18,15,12,16316,736,830,892,846,691,828,892,881,882,1005,1240,1315,1197,1060,1116,804,626,530,510,283000000,0.588691438,5899
Airedale NHS Foundation Trust,13,10,8,16316,736,830,892,846,691,828,892,881,882,1005,1240,1315,1197,1060,1116,804,626,530,510,283000000,0.553664303,6039
Airedale NHS Foundation Trust,8,6,4,16316,736,830,892,846,691,828,892,881,882,1005,1240,1315,1197,1060,1116,804,626,530,510,283000000,0.48060239,5833
Airedale NHS Foundation Trust,7,6,4,16316,736,830,892,846,691,828,892,881,882,1005,1240,1315,1197,1060,1116,804,626,530,510,283000000,0.487320304,5976
Leeds Teaching Hospitals NHS Trust,6,4,2,745770,42978,45491,44261,47505,64732,55656,55656,51980,47483,45089,46655,44261,37377,30949,31650,22037,16160,15795,120266,504468000,0.93,
Leeds Teaching Hospitals NHS Trust,0,-2,-4,745770,42978,45491,44261,47505,64732,55656,55656,51980,47483,45089,46655,44261,37377,30949,31650,22037,16160,15795,120266,504468000,0.944787078,3405
Leeds Teaching Hospitals NHS Trust,5,2,0,749640,43201,45728,44491,47752,65068,55945,55945,52249,47729,45323,46897,44491,37571,31110,31814,22151,16244,15877,120482,504468000,0.977481016,3819
Leeds Teaching Hospitals NHS Trust,8,5,2,749640,43201,45728,44491,47752,65068,55945,55945,52249,47729,45323,46897,44491,37571,31110,31814,22151,16244,15877,120482,504468000,0.978232015,3767
Leeds Teaching Hospitals NHS Trust,10,6,2,749640,43201,45728,44491,47752,65068,55945,55945,52249,47729,45323,46897,44491,37571,31110,31814,22151,16244,15877,120482,504468000,0.938118812,4040
Leeds Teaching Hospitals NHS Trust,16,10,5,749640,43201,45728,44491,47752,65068,55945,55945,52249,47729,45323,46897,44491,37571,31110,31814,22151,16244,15877,120482,504468000,0.944300518,3860
Leeds Teaching Hospitals NHS Trust,15,11,7,749640,43201,45728,44491,47752,65068,55945,55945,52249,47729,45323,46897,44491,37571,31110,31814,22151,16244,15877,120482,504468000,0.911870504,3892
Leeds Teaching Hospitals NHS Trust,17,13,8,749640,43201,45728,44491,47752,65068,55945,55945,52249,47729,45323,46897,44491,37571,31110,31814,22151,16244,15877,120482,504468000,0.982516556,3775
Leeds Teaching Hospitals NHS Trust,18,14,10,749640,43201,45728,44491,47752,65068,55945,55945,52249,47729,45323,46897,44491,37571,31110,31814,22151,16244,15877,120482,504468000,0.96405684,3589
Leeds Teaching Hospitals NHS Trust,18,14,10,749640,43201,45728,44491,47752,65068,55945,55945,52249,47729,45323,46897,44491,37571,31110,31814,22151,16244,15877,120482,504468000,0.964014043,3418
Leeds Teaching Hospitals NHS Trust,17,13,10,749640,43201,45728,44491,47752,65068,55945,55945,52249,47729,45323,46897,44491,37571,31110,31814,22151,16244,15877,120482,504468000,0.892848305,4041
Leeds Teaching Hospitals NHS Trust,14,11,8,749640,43201,45728,44491,47752,65068,55945,55945,52249,47729,45323,46897,44491,37571,31110,31814,22151,16244,15877,120482,504468000,0.879393285,
Leeds Teaching Hospitals NHS Trust,11,8,6,749640,43201,45728,44491,47752,65068,55945,55945,52249,47729,45323,46897,44491,37571,31110,31814,22151,16244,15877,120482,504468000,0.963010532,3893
Leeds Teaching Hospitals NHS Trust,7,5,2,749640,43201,45728,44491,47752,65068,55945,55945,52249,47729,45323,46897,44491,37571,31110,31814,22151,16244,15877,120482,504468000,0.970341522,3338
Leeds Teaching Hospitals NHS Trust,7,4,1,754120,43459,46001,44757,48037,65457,56279,56279,52562,48014,45594,47177,44757,37796,31295,32004,22284,16341,15972,120733,595495000,0.959641256,3791
Leeds Teaching Hospitals NHS Trust,6,3,0,754120,43459,46001,44757,48037,65457,56279,56279,52562,48014,45594,47177,44757,37796,31295,32004,22284,16341,15972,120733,595495000,0.951304348,4025
Leeds Teaching Hospitals NHS Trust,12,7,3,754120,43459,46001,44757,48037,65457,56279,56279,52562,48014,45594,47177,44757,37796,31295,32004,22284,16341,15972,120733,595495000,0.879393285,
Leeds Teaching Hospitals NHS Trust,9,6,2,754120,43459,46001,44757,48037,65457,56279,56279,52562,48014,45594,47177,44757,37796,31295,32004,22284,16341,15972,120733,595495000,0.948271015,3557
Leeds Teaching Hospitals NHS Trust,14,10,5,754120,43459,46001,44757,48037,65457,56279,56279,52562,48014,45594,47177,44757,37796,31295,32004,22284,16341,15972,120733,595495000,0.938232422,4096
Leeds Teaching Hospitals NHS Trust,15,12,8,754120,43459,46001,44757,48037,65457,56279,56279,52562,48014,45594,47177,44757,37796,31295,32004,22284,16341,15972,120733,595495000,0.96574615,3766
Leeds Teaching Hospitals NHS Trust,17,14,10,754120,43459,46001,44757,48037,65457,56279,56279,52562,48014,45594,47177,44757,37796,31295,32004,22284,16341,15972,120733,595495000,0.968299712,3817
Leeds Teaching Hospitals NHS Trust,19,15,11,754120,43459,46001,44757,48037,65457,56279,56279,52562,48014,45594,47177,44757,37796,31295,32004,22284,16341,15972,120733,595495000,0.960746637,3643
Leeds Teaching Hospitals NHS Trust,16,12,8,754120,43459,46001,44757,48037,65457,56279,56279,52562,48014,45594,47177,44757,37796,31295,32004,22284,16341,15972,120733,595495000,0.952242744,3790
Leeds Teaching Hospitals NHS Trust,12,8,5,754120,43459,46001,44757,48037,65457,56279,56279,52562,48014,45594,47177,44757,37796,31295,32004,22284,16341,15972,120733,595495000,0.947993664,3788
Leeds Teaching Hospitals NHS Trust,8,5,3,754120,43459,46001,44757,48037,65457,56279,56279,52562,48014,45594,47177,44757,37796,31295,32004,22284,16341,15972,120733,595495000,0.937229987,3935
Leeds Teaching Hospitals NHS Trust,5,3,1,754120,43459,46001,44757,48037,65457,56279,56279,52562,48014,45594,47177,44757,37796,31295,32004,22284,16341,15972,120733,595495000,0.843285598,3701
Leeds Teaching Hospitals NHS Trust,4,2,0,759219,43753,46312,45059,48362,65900,56660,56660,52917,48339,45902,47496,45059,38052,31507,32221,22434,16452,16080,121019,686522000,0.922442244,3636
Leeds Teaching Hospitals NHS Trust,5,2,-1,759219,43753,46312,45059,48362,65900,56660,56660,52917,48339,45902,47496,45059,38052,31507,32221,22434,16452,16080,121019,686522000,0.91141261,3759
Leeds Teaching Hospitals NHS Trust,5,1,-2,759219,43753,46312,45059,48362,65900,56660,56660,52917,48339,45902,47496,45059,38052,31507,32221,22434,16452,16080,121019,686522000,0.867777199,3842
Leeds Teaching Hospitals NHS Trust,10,6,2,759219,43753,46312,45059,48362,65900,56660,56660,52917,48339,45902,47496,45059,38052,31507,32221,22434,16452,16080,121019,686522000,0.918857432,3956
Leeds Teaching Hospitals NHS Trust,14,10,5,759219,43753,46312,45059,48362,65900,56660,56660,52917,48339,45902,47496,45059,38052,31507,32221,22434,16452,16080,121019,686522000,0.959156072,3697
Leeds Teaching Hospitals NHS Trust,18,13,8,759219,43753,46312,45059,48362,65900,56660,56660,52917,48339,45902,47496,45059,38052,31507,32221,22434,16452,16080,121019,686522000,0.973626971,3678
Leeds Teaching Hospitals NHS Trust,23,18,12,759219,43753,46312,45059,48362,65900,56660,56660,52917,48339,45902,47496,45059,38052,31507,32221,22434,16452,16080,121019,686522000,0.973516949,3776
Leeds Teaching Hospitals NHS Trust,20,16,12,759219,43753,46312,45059,48362,65900,56660,56660,52917,48339,45902,47496,45059,38052,31507,32221,22434,16452,16080,121019,686522000,0.983870968,3720
Leeds Teaching Hospitals NHS Trust,17,12,9,759219,43753,46312,45059,48362,65900,56660,56660,52917,48339,45902,47496,45059,38052,31507,32221,22434,16452,16080,121019,686522000,0.971230159,4032
Leeds Teaching Hospitals NHS Trust,14,11,8,759219,43753,46312,45059,48362,65900,56660,56660,52917,48339,45902,47496,45059,38052,31507,32221,22434,16452,16080,121019,686522000,0.960578842,4008
Leeds Teaching Hospitals NHS Trust,8,5,2,759219,43753,46312,45059,48362,65900,56660,56660,52917,48339,45902,47496,45059,38052,31507,32221,22434,16452,16080,121019,686522000,0.97858276,3782
Leeds Teaching Hospitals NHS Trust,8,5,2,759219,43753,46312,45059,48362,65900,56660,56660,52917,48339,45902,47496,45059,38052,31507,32221,22434,16452,16080,121019,686522000,0.980935359,3357
Leeds Teaching Hospitals NHS Trust,6,4,2,763150,43980,46552,45292,48612,66241,56953,56953,53191,48589,46140,47742,45292,38249,31670,32388,22551,16537,16163,121239,777549000,0.971638942,3667
Leeds Teaching Hospitals NHS Trust,7,4,2,763150,43980,46552,45292,48612,66241,56953,56953,53191,48589,46140,47742,45292,38249,31670,32388,22551,16537,16163,121239,777549000,0.925880923,4115
Leeds Teaching Hospitals NHS Trust,11,6,3,763150,43980,46552,45292,48612,66241,56953,56953,53191,48589,46140,47742,45292,38249,31670,32388,22551,16537,16163,121239,777549000,0.964544513,3864
Leeds Teaching Hospitals NHS Trust,14,9,5,763150,43980,46552,45292,48612,66241,56953,56953,53191,48589,46140,47742,45292,38249,31670,32388,22551,16537,16163,121239,777549000,0.935427136,3980
Leeds Teaching Hospitals NHS Trust,15,11,7,763150,43980,46552,45292,48612,66241,56953,56953,53191,48589,46140,47742,45292,38249,31670,32388,22551,16537,16163,121239,777549000,0.954432888,4038
Leeds Teaching Hospitals NHS Trust,18,14,9,763150,43980,46552,45292,48612,66241,56953,56953,53191,48589,46140,47742,45292,38249,31670,32388,22551,16537,16163,121239,777549000,0.949484795,3979
Leeds Teaching Hospitals NHS Trust,21,17,11,763150,43980,46552,45292,48612,66241,56953,56953,53191,48589,46140,47742,45292,38249,31670,32388,22551,16537,16163,121239,777549000,0.962623951,3933
Leeds Teaching Hospitals NHS Trust,18,14,10,763150,43980,46552,45292,48612,66241,56953,56953,53191,48589,46140,47742,45292,38249,31670,32388,22551,16537,16163,121239,777549000,0.945493794,3706
Leeds Teaching Hospitals NHS Trust,18,14,10,763150,43980,46552,45292,48612,66241,56953,56953,53191,48589,46140,47742,45292,38249,31670,32388,22551,16537,16163,121239,777549000,0.939134686,4091
Leeds Teaching Hospitals NHS Trust,14,11,8,763150,43980,46552,45292,48612,66241,56953,56953,53191,48589,46140,47742,45292,38249,31670,32388,22551,16537,16163,121239,777549000,0.955949367,3950
Leeds Teaching Hospitals NHS Trust,11,7,5,763150,43980,46552,45292,48612,66241,56953,56953,53191,48589,46140,47742,45292,38249,31670,32388,22551,16537,16163,121239,777549000,0.940937896,3945
Leeds Teaching Hospitals NHS Trust,6,4,2,763150,43980,46552,45292,48612,66241,56953,56953,53191,48589,46140,47742,45292,38249,31670,32388,22551,16537,16163,121239,777549000,0.897929425,3429
Leeds Teaching Hospitals NHS Trust,7,3,1,769294,44334,46926,45657,49004,66774,57412,57412,53619,48980,46511,48127,45657,38557,31925,32648,22732,16670,16293,121583,868576000,0.942341293,3434
Leeds Teaching Hospitals NHS Trust,6,3,1,769294,44334,46926,45657,49004,66774,57412,57412,53619,48980,46511,48127,45657,38557,31925,32648,22732,16670,16293,121583,868576000,0.956568654,3707
Leeds Teaching Hospitals NHS Trust,9,6,2,769294,44334,46926,45657,49004,66774,57412,57412,53619,48980,46511,48127,45657,38557,31925,32648,22732,16670,16293,121583,868576000,0.976074093,3887
Leeds Teaching Hospitals NHS Trust,17,13,8,769294,44334,46926,45657,49004,66774,57412,57412,53619,48980,46511,48127,45657,38557,31925,32648,22732,16670,16293,121583,868576000,0.951779838,16715
Leeds Teaching Hospitals NHS Trust,19,15,10,769294,44334,46926,45657,49004,66774,57412,57412,53619,48980,46511,48127,45657,38557,31925,32648,22732,16670,16293,121583,868576000,0.956667867,16662
Leeds Teaching Hospitals NHS Trust,20,15,11,769294,44334,46926,45657,49004,66774,57412,57412,53619,48980,46511,48127,45657,38557,31925,32648,22732,16670,16293,121583,868576000,0.956980813,16574
Leeds Teaching Hospitals NHS Trust,16,12,8,769294,44334,46926,45657,49004,66774,57412,57412,53619,48980,46511,48127,45657,38557,31925,32648,22732,16670,16293,121583,868576000,0.944351163,16676
Leeds Teaching Hospitals NHS Trust,14,10,7,769294,44334,46926,45657,49004,66774,57412,57412,53619,48980,46511,48127,45657,38557,31925,32648,22732,16670,16293,121583,868576000,0.930838033,17553
Leeds Teaching Hospitals NHS Trust,12,9,6,769294,44334,46926,45657,49004,66774,57412,57412,53619,48980,46511,48127,45657,38557,31925,32648,22732,16670,16293,121583,868576000,0.914277604,17615
Leeds Teaching Hospitals NHS Trust,10,8,6,769294,44334,46926,45657,49004,66774,57412,57412,53619,48980,46511,48127,45657,38557,31925,32648,22732,16670,16293,121583,868576000,0.89812815,16668
Leeds Teaching Hospitals NHS Trust,7,5,3,777117,44785,47404,46121,49502,67453,57996,57996,54165,49479,46984,48616,46121,38949,32250,32980,22963,16840,16459,122021,959603000,0.866296874,17307
Leeds Teaching Hospitals NHS Trust,7,4,2,777117,44785,47404,46121,49502,67453,57996,57996,54165,49479,46984,48616,46121,38949,32250,32980,22963,16840,16459,122021,959603000,0.887621288,17005
Leeds Teaching Hospitals NHS Trust,9,4,2,777117,44785,47404,46121,49502,67453,57996,57996,54165,49479,46984,48616,46121,38949,32250,32980,22963,16840,16459,122021,959603000,0.85740978,18732
Leeds Teaching Hospitals NHS Trust,10,6,3,777117,44785,47404,46121,49502,67453,57996,57996,54165,49479,46984,48616,46121,38949,32250,32980,22963,16840,16459,122021,959603000,0.891393939,16500
Leeds Teaching Hospitals NHS Trust,15,11,6,777117,44785,47404,46121,49502,67453,57996,57996,54165,49479,46984,48616,46121,38949,32250,32980,22963,16840,16459,122021,959603000,0.891909076,18873
Leeds Teaching Hospitals NHS Trust,17,14,9,777117,44785,47404,46121,49502,67453,57996,57996,54165,49479,46984,48616,46121,38949,32250,32980,22963,16840,16459,122021,959603000,0.857110288,17545
Leeds Teaching Hospitals NHS Trust,19,15,11,777117,44785,47404,46121,49502,67453,57996,57996,54165,49479,46984,48616,46121,38949,32250,32980,22963,16840,16459,122021,959603000,0.851895863,18514
Leeds Teaching Hospitals NHS Trust,19,16,12,777117,44785,47404,46121,49502,67453,57996,57996,54165,49479,46984,48616,46121,38949,32250,32980,22963,16840,16459,122021,959603000,0.905033518,17006
Leeds Teaching Hospitals NHS Trust,19,15,11,777117,44785,47404,46121,49502,67453,57996,57996,54165,49479,46984,48616,46121,38949,32250,32980,22963,16840,16459,122021,959603000,0.886693165,17863
Leeds Teaching Hospitals NHS Trust,13,10,7,777117,44785,47404,46121,49502,67453,57996,57996,54165,49479,46984,48616,46121,38949,32250,32980,22963,16840,16459,122021,959603000,0.839616613,18780
Leeds Teaching Hospitals NHS Trust,8,5,3,777117,44785,47404,46121,49502,67453,57996,57996,54165,49479,46984,48616,46121,38949,32250,32980,22963,16840,16459,122021,959603000,0.791517257,17848
Leeds Teaching Hospitals NHS Trust,8,6,4,777117,44785,47404,46121,49502,67453,57996,57996,54165,49479,46984,48616,46121,38949,32250,32980,22963,16840,16459,122021,959603000,0.759331194,17763
Leeds Teaching Hospitals NHS Trust,6,4,1,782935,45120,47759,46467,49872,67958,58430,58430,54570,49849,47336,48980,46467,39240,32491,33227,23135,16966,16582,122347,1050630000,0.797996084,17366
Leeds Teaching Hospitals NHS Trust,8,5,3,782935,45120,47759,46467,49872,67958,58430,58430,54570,49849,47336,48980,46467,39240,32491,33227,23135,16966,16582,122347,1050630000,0.822881462,15978
Leeds Teaching Hospitals NHS Trust,11,7,4,782935,45120,47759,46467,49872,67958,58430,58430,54570,49849,47336,48980,46467,39240,32491,33227,23135,16966,16582,122347,1050630000,0.898413398,18152
Leeds Teaching Hospitals NHS Trust,12,8,4,782935,45120,47759,46467,49872,67958,58430,58430,54570,49849,47336,48980,46467,39240,32491,33227,23135,16966,16582,122347,1050630000,0.906344061,17276
Leeds Teaching Hospitals NHS Trust,16,12,7,782935,45120,47759,46467,49872,67958,58430,58430,54570,49849,47336,48980,46467,39240,32491,33227,23135,16966,16582,122347,1050630000,0.867133621,18560
Leeds Teaching Hospitals NHS Trust,18,15,11,782935,45120,47759,46467,49872,67958,58430,58430,54570,49849,47336,48980,46467,39240,32491,33227,23135,16966,16582,122347,1050630000,0.903353293,16700
Leeds Teaching Hospitals NHS Trust,19,15,11,782935,45120,47759,46467,49872,67958,58430,58430,54570,49849,47336,48980,46467,39240,32491,33227,23135,16966,16582,122347,1050630000,0.854768455,17448
Leeds Teaching Hospitals NHS Trust,19,15,12,782935,45120,47759,46467,49872,67958,58430,58430,54570,49849,47336,48980,46467,39240,32491,33227,23135,16966,16582,122347,1050630000,0.858810785,16616
Leeds Teaching Hospitals NHS Trust,16,13,10,782935,45120,47759,46467,49872,67958,58430,58430,54570,49849,47336,48980,46467,39240,32491,33227,23135,16966,16582,122347,1050630000,0.845563945,16952
Leeds Teaching Hospitals NHS Trust,15,12,10,782935,45120,47759,46467,49872,67958,58430,58430,54570,49849,47336,48980,46467,39240,32491,33227,23135,16966,16582,122347,1050630000,0.833389093,17934
Leeds Teaching Hospitals NHS Trust,9,7,5,782935,45120,47759,46467,49872,67958,58430,58430,54570,49849,47336,48980,46467,39240,32491,33227,23135,16966,16582,122347,1050630000,0.782785197,16997
Leeds Teaching Hospitals NHS Trust,7,5,3,782935,45120,47759,46467,49872,67958,58430,58430,54570,49849,47336,48980,46467,39240,32491,33227,23135,16966,16582,122347,1050630000,0.699647908,16757
Leeds Teaching Hospitals NHS Trust,7,5,3,788325,45431,48087,46787,50216,68426,58832,58832,54946,50192,47662,49317,46787,39510,32715,33456,23295,17083,16696,122649,1232685000,0.663432836,16080
Leeds Teaching Hospitals NHS Trust,5,3,0,788325,45431,48087,46787,50216,68426,58832,58832,54946,50192,47662,49317,46787,39510,32715,33456,23295,17083,16696,122649,1232685000,0.656218538,14899
Leeds Teaching Hospitals NHS Trust,7,4,1,788325,45431,48087,46787,50216,68426,58832,58832,54946,50192,47662,49317,46787,39510,32715,33456,23295,17083,16696,122649,1232685000,0.647539506,16643
Leeds Teaching Hospitals NHS Trust,12,9,6,788325,45431,48087,46787,50216,68426,58832,58832,54946,50192,47662,49317,46787,39510,32715,33456,23295,17083,16696,122649,1232685000,0.812328696,16021
Leeds Teaching Hospitals NHS Trust,18,13,8,788325,45431,48087,46787,50216,68426,58832,58832,54946,50192,47662,49317,46787,39510,32715,33456,23295,17083,16696,122649,1232685000,0.902056402,17750
Leeds Teaching Hospitals NHS Trust,20,15,11,788325,45431,48087,46787,50216,68426,58832,58832,54946,50192,47662,49317,46787,39510,32715,33456,23295,17083,16696,122649,1232685000,0.900428266,16795
Leeds Teaching Hospitals NHS Trust,23,18,13,788325,45431,48087,46787,50216,68426,58832,58832,54946,50192,47662,49317,46787,39510,32715,33456,23295,17083,16696,122649,1232685000,0.83884392,17889
Leeds Teaching Hospitals NHS Trust,20,16,13,788325,45431,48087,46787,50216,68426,58832,58832,54946,50192,47662,49317,46787,39510,32715,33456,23295,17083,16696,122649,1232685000,0.875360379,16021
Leeds Teaching Hospitals NHS Trust,17,13,10,788325,45431,48087,46787,50216,68426,58832,58832,54946,50192,47662,49317,46787,39510,32715,33456,23295,17083,16696,122649,1232685000,0.856258052,16525
Leeds Teaching Hospitals NHS Trust,14,10,7,788325,45431,48087,46787,50216,68426,58832,58832,54946,50192,47662,49317,46787,39510,32715,33456,23295,17083,16696,122649,1232685000,0.828560923,17884
Leeds Teaching Hospitals NHS Trust,10,8,6,788325,45431,48087,46787,50216,68426,58832,58832,54946,50192,47662,49317,46787,39510,32715,33456,23295,17083,16696,122649,1232685000,0.834872194,17084
Leeds Teaching Hospitals NHS Trust,8,6,4,788325,45431,48087,46787,50216,68426,58832,58832,54946,50192,47662,49317,46787,39510,32715,33456,23295,17083,16696,122649,1232685000,0.796602702,16862
Leeds Teaching Hospitals NHS Trust,6,4,2,792525,45673,48344,47036,50483,68791,59146,59146,55238,50460,47916,49580,47036,39721,32889,33634,23419,17174,16785,122884,1414740000,0.795371382,17316
Leeds Teaching Hospitals NHS Trust,10,7,4,792525,45673,48344,47036,50483,68791,59146,59146,55238,50460,47916,49580,47036,39721,32889,33634,23419,17174,16785,122884,1414740000,0.820411351,15726
Leeds Teaching Hospitals NHS Trust,11,7,5,792525,45673,48344,47036,50483,68791,59146,59146,55238,50460,47916,49580,47036,39721,32889,33634,23419,17174,16785,122884,1414740000,0.893933703,17435
Leeds Teaching Hospitals NHS Trust,13,8,4,792525,45673,48344,47036,50483,68791,59146,59146,55238,50460,47916,49580,47036,39721,32889,33634,23419,17174,16785,122884,1414740000,0.858705162,16685
Leeds Teaching Hospitals NHS Trust,15,11,7,792525,45673,48344,47036,50483,68791,59146,59146,55238,50460,47916,49580,47036,39721,32889,33634,23419,17174,16785,122884,1414740000,0.870813027,17544
Leeds Teaching Hospitals NHS Trust,17,13,10,792525,45673,48344,47036,50483,68791,59146,59146,55238,50460,47916,49580,47036,39721,32889,33634,23419,17174,16785,122884,1414740000,0.882255457,16958
Leeds Teaching Hospitals NHS Trust,21,17,13,792525,45673,48344,47036,50483,68791,59146,59146,55238,50460,47916,49580,47036,39721,32889,33634,23419,17174,16785,122884,1414740000,0.879615428,18320
Leeds Teaching Hospitals NHS Trust,20,17,13,792525,45673,48344,47036,50483,68791,59146,59146,55238,50460,47916,49580,47036,39721,32889,33634,23419,17174,16785,122884,1414740000,0.882143435,16875
Leeds Teaching Hospitals NHS Trust,17,14,10,792525,45673,48344,47036,50483,68791,59146,59146,55238,50460,47916,49580,47036,39721,32889,33634,23419,17174,16785,122884,1414740000,0.860219627,17479
Leeds Teaching Hospitals NHS Trust,12,9,7,792525,45673,48344,47036,50483,68791,59146,59146,55238,50460,47916,49580,47036,39721,32889,33634,23419,17174,16785,122884,1414740000,0.837899871,18416
Leeds Teaching Hospitals NHS Trust,8,6,4,792525,45673,48344,47036,50483,68791,59146,59146,55238,50460,47916,49580,47036,39721,32889,33634,23419,17174,16785,122884,1414740000,0.811248387,17943
Leeds Teaching Hospitals NHS Trust,7,5,4,792525,45673,48344,47036,50483,68791,59146,59146,55238,50460,47916,49580,47036,39721,32889,33634,23419,17174,16785,122884,1414740000,0.793054412,17347
Leeds Teaching Hospitals NHS Trust,8,6,4,802262,46234,48937,47614,51104,69636,59872,59872,55917,51080,48504,50189,47614,40209,33293,34047,23706,17385,16991,123429,1596795000,0.843299373,16665
Leeds Teaching Hospitals NHS Trust,8,6,3,802262,46234,48937,47614,51104,69636,59872,59872,55917,51080,48504,50189,47614,40209,33293,34047,23706,17385,16991,123429,1596795000,0.829989011,16107
Leeds Teaching Hospitals NHS Trust,9,6,3,802262,46234,48937,47614,51104,69636,59872,59872,55917,51080,48504,50189,47614,40209,33293,34047,23706,17385,16991,123429,1596795000,0.851425172,12763
Leeds Teaching Hospitals NHS Trust,14,10,6,802262,46234,48937,47614,51104,69636,59872,59872,55917,51080,48504,50189,47614,40209,33293,34047,23706,17385,16991,123429,1596795000,0.910892037,8554
Leeds Teaching Hospitals NHS Trust,17,13,8,802262,46234,48937,47614,51104,69636,59872,59872,55917,51080,48504,50189,47614,40209,33293,34047,23706,17385,16991,123429,1596795000,0.964082907,11492
Leeds Teaching Hospitals NHS Trust,18,15,11,802262,46234,48937,47614,51104,69636,59872,59872,55917,51080,48504,50189,47614,40209,33293,34047,23706,17385,16991,123429,1596795000,0.931101407,13025
Leeds Teaching Hospitals NHS Trust,19,15,12,802262,46234,48937,47614,51104,69636,59872,59872,55917,51080,48504,50189,47614,40209,33293,34047,23706,17385,16991,123429,1596795000,0.896716791,14662
Leeds Teaching Hospitals NHS Trust,21,17,14,802262,46234,48937,47614,51104,69636,59872,59872,55917,51080,48504,50189,47614,40209,33293,34047,23706,17385,16991,123429,1596795000,0.865239775,15726
Leeds Teaching Hospitals NHS Trust,18,14,11,802262,46234,48937,47614,51104,69636,59872,59872,55917,51080,48504,50189,47614,40209,33293,34047,23706,17385,16991,123429,1596795000,0.828037837,15509
Leeds Teaching Hospitals NHS Trust,13,10,8,802262,46234,48937,47614,51104,69636,59872,59872,55917,51080,48504,50189,47614,40209,33293,34047,23706,17385,16991,123429,1596795000,0.771144773,15395
Leeds Teaching Hospitals NHS Trust,11,9,6,802262,46234,48937,47614,51104,69636,59872,59872,55917,51080,48504,50189,47614,40209,33293,34047,23706,17385,16991,123429,1596795000,0.774678591,14112
Leeds Teaching Hospitals NHS Trust,7,5,3,802262,46234,48937,47614,51104,69636,59872,59872,55917,51080,48504,50189,47614,40209,33293,34047,23706,17385,16991,123429,1596795000,0.789845722,14202
Leeds Teaching Hospitals NHS Trust,5,3,1,812000,46795,49532,48192,51724,70481,60599,60599,56596,51700,49093,50798,48192,40697,33698,34461,23994,17596,17198,123975,1720391000,0.758793385,13956
Leeds Teaching Hospitals NHS Trust,7,4,2,812000,46795,49532,48192,51724,70481,60599,60599,56596,51700,49093,50798,48192,40697,33698,34461,23994,17596,17198,123975,1720391000,0.741552731,13366
Leeds Teaching Hospitals NHS Trust,10,7,5,812000,46795,49532,48192,51724,70481,60599,60599,56596,51700,49093,50798,48192,40697,33698,34461,23994,17596,17198,123975,1720391000,0.782363202,17307
Leeds Teaching Hospitals NHS Trust,10,6,2,812000,46795,49532,48192,51724,70481,60599,60599,56596,51700,49093,50798,48192,40697,33698,34461,23994,17596,17198,123975,1720391000,0.815595611,17810
Leeds Teaching Hospitals NHS Trust,13,9,6,812000,46795,49532,48192,51724,70481,60599,60599,56596,51700,49093,50798,48192,40697,33698,34461,23994,17596,17198,123975,1720391000,0.78911322,19335
Leeds Teaching Hospitals NHS Trust,19,15,11,812000,46795,49532,48192,51724,70481,60599,60599,56596,51700,49093,50798,48192,40697,33698,34461,23994,17596,17198,123975,1720391000,0.755230338,19563
Leeds Teaching Hospitals NHS Trust,21,17,13,812000,46795,49532,48192,51724,70481,60599,60599,56596,51700,49093,50798,48192,40697,33698,34461,23994,17596,17198,123975,1720391000,0.705880393,19812
Leeds Teaching Hospitals NHS Trust,20,16,13,812000,46795,49532,48192,51724,70481,60599,60599,56596,51700,49093,50798,48192,40697,33698,34461,23994,17596,17198,123975,1720391000,0.68654764,18568
Leeds Teaching Hospitals NHS Trust,20,16,12,812000,46795,49532,48192,51724,70481,60599,60599,56596,51700,49093,50798,48192,40697,33698,34461,23994,17596,17198,123975,1720391000,0.706624388,18052
Leeds Teaching Hospitals NHS Trust,15,12,10,812000,46795,49532,48192,51724,70481,60599,60599,56596,51700,49093,50798,48192,40697,33698,34461,23994,17596,17198,123975,1720391000,0.679411082,19110
Leeds Teaching Hospitals NHS Trust,10,8,6,812000,46795,49532,48192,51724,70481,60599,60599,56596,51700,49093,50798,48192,40697,33698,34461,23994,17596,17198,123975,1720391000,0.686806923,18134
Leeds Teaching Hospitals NHS Trust,8,6,4,812000,46795,49532,48192,51724,70481,60599,60599,56596,51700,49093,50798,48192,40697,33698,34461,23994,17596,17198,123975,1720391000,0.684048482,16450
